name,link
Atrial flutter,https://www.mayoclinic.org/diseases-conditions/atrial-flutter/symptoms-causes/syc-20352586
Atrial septal defect (ASD),https://www.mayoclinic.org/diseases-conditions/atrial-septal-defect/symptoms-causes/syc-20369715
Atrial tachycardia,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/cdc-20355258
Atrioventricular canal defect,https://www.mayoclinic.org/diseases-conditions/atrioventricular-canal-defect/symptoms-causes/syc-20361492
Atrioventricular nodal reentry tachycardia (AVNRT),https://www.mayoclinic.org/diseases-conditions/avnrt/cdc-20355254
"Atrioventricular septal defect (See: Atrioventricular septal defect, also known asAtrioventricular canal defect)",https://www.mayoclinic.org/diseases-conditions/atrioventricular-canal-defect/symptoms-causes/syc-20361492
"Atrophic vaginitis (See: Atrophic vaginitis, also known asVaginal atrophy)",https://www.mayoclinic.org/diseases-conditions/vaginal-atrophy/symptoms-causes/syc-20352288
"Attachment disorder (See: Attachment disorder, also known asReactive attachment disorder)",https://www.mayoclinic.org/diseases-conditions/reactive-attachment-disorder/symptoms-causes/syc-20352939
Attention-deficit/hyperactivity disorder (ADHD) in children,https://www.mayoclinic.org/diseases-conditions/adhd/symptoms-causes/syc-20350889
"Attention-deficit/hyperactivity disorder in adults (See: Attention-deficit/hyperactivity disorder in adults, also known asAdult attention-deficit/hyperactivity disorder (ADHD))",https://www.mayoclinic.org/diseases-conditions/adult-adhd/symptoms-causes/syc-20350878
Atypical depression,https://www.mayoclinic.org/diseases-conditions/atypical-depression/symptoms-causes/syc-20369747
Atypical hyperplasia of the breast,https://www.mayoclinic.org/diseases-conditions/atypical-hyperplasia/symptoms-causes/syc-20369773
Autism spectrum disorder,https://www.mayoclinic.org/diseases-conditions/autism-spectrum-disorder/symptoms-causes/syc-20352928
Autoimmune hepatitis,https://www.mayoclinic.org/diseases-conditions/autoimmune-hepatitis/symptoms-causes/syc-20352153
Autoimmune pancreatitis,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/symptoms-causes/syc-20369800
Autonomic neuropathy,https://www.mayoclinic.org/diseases-conditions/autonomic-neuropathy/symptoms-causes/syc-20369829
Avascular necrosis,https://www.mayoclinic.org/diseases-conditions/avascular-necrosis/symptoms-causes/syc-20369859
"Avian influenza (See: Avian influenza, also known asBird flu (avian influenza))",https://www.mayoclinic.org/diseases-conditions/bird-flu/symptoms-causes/syc-20368455
"AVNRT (See: AVNRT, also known asAtrioventricular nodal reentry tachycardia (AVNRT))",https://www.mayoclinic.org/diseases-conditions/avnrt/cdc-20355254
Baby acne,https://www.mayoclinic.org/diseases-conditions/baby-acne/symptoms-causes/syc-20369880
Back pain,https://www.mayoclinic.org/diseases-conditions/back-pain/symptoms-causes/syc-20369906
Bacterial vaginosis,https://www.mayoclinic.org/diseases-conditions/bacterial-vaginosis/symptoms-causes/syc-20352279
Bad breath,https://www.mayoclinic.org/diseases-conditions/bad-breath/symptoms-causes/syc-20350922
Bags under eyes,https://www.mayoclinic.org/diseases-conditions/bags-under-eyes/symptoms-causes/syc-20369927
Baker's cyst,https://www.mayoclinic.org/diseases-conditions/bakers-cyst/symptoms-causes/syc-20369950
Balance problems,https://www.mayoclinic.org/diseases-conditions/balance-problems/symptoms-causes/syc-20350474
"Baldness (See: Baldness, also known asHair loss)",https://www.mayoclinic.org/diseases-conditions/hair-loss/symptoms-causes/syc-20372926
"Barber's itch (See: Barber's itch, also known asFolliculitis)",https://www.mayoclinic.org/diseases-conditions/folliculitis/symptoms-causes/syc-20361634
"Barlow's syndrome (See: Barlow's syndrome, also known asMitral valve prolapse)",https://www.mayoclinic.org/diseases-conditions/mitral-valve-prolapse/symptoms-causes/syc-20355446
"Barotitis media (See: Barotitis media, also known asAirplane ear)",https://www.mayoclinic.org/diseases-conditions/airplane-ear/symptoms-causes/syc-20351701
"Barotrauma (See: Barotrauma, also known asAirplane ear)",https://www.mayoclinic.org/diseases-conditions/airplane-ear/symptoms-causes/syc-20351701
Barrett's esophagus,https://www.mayoclinic.org/diseases-conditions/barretts-esophagus/symptoms-causes/syc-20352841
Bartholin's cyst,https://www.mayoclinic.org/diseases-conditions/bartholin-cyst/symptoms-causes/syc-20369976
Basal cell carcinoma,https://www.mayoclinic.org/diseases-conditions/basal-cell-carcinoma/symptoms-causes/syc-20354187
"Basal joint arthritis (See: Basal joint arthritis, also known asThumb arthritis)",https://www.mayoclinic.org/diseases-conditions/thumb-arthritis/symptoms-causes/syc-20378339
"BDD (See: BDD, also known asBody dysmorphic disorder)",https://www.mayoclinic.org/diseases-conditions/body-dysmorphic-disorder/symptoms-causes/syc-20353938
Bedbugs,https://www.mayoclinic.org/diseases-conditions/bedbugs/symptoms-causes/syc-20370001
Bedsores (pressure ulcers),https://www.mayoclinic.org/diseases-conditions/bed-sores/symptoms-causes/syc-20355893
Bed-wetting,https://www.mayoclinic.org/diseases-conditions/bed-wetting/symptoms-causes/syc-20366685
Bee sting,https://www.mayoclinic.org/diseases-conditions/bee-stings/symptoms-causes/syc-20353869
Behcet's disease,https://www.mayoclinic.org/diseases-conditions/behcets-disease/symptoms-causes/syc-20351326
Bell's palsy,https://www.mayoclinic.org/diseases-conditions/bells-palsy/symptoms-causes/syc-20370028
Benign adrenal tumors,https://www.mayoclinic.org/diseases-conditions/benign-adrenal-tumors/symptoms-causes/syc-20356190
"Benign migratory glossitis (See: Benign migratory glossitis, also known asGeographic tongue)",https://www.mayoclinic.org/diseases-conditions/geographic-tongue/symptoms-causes/syc-20354396
"Benign paroxysmal positional vertigo (See: Benign paroxysmal positional vertigo, also known asBenign paroxysmal positional vertigo (BPPV))",https://www.mayoclinic.org/diseases-conditions/vertigo/symptoms-causes/syc-20370055
Benign paroxysmal positional vertigo (BPPV),https://www.mayoclinic.org/diseases-conditions/vertigo/symptoms-causes/syc-20370055
Benign peripheral nerve tumor,https://www.mayoclinic.org/diseases-conditions/peripheral-nerve-tumors-benign/symptoms-causes/syc-20368680
Benign prostatic hyperplasia (BPH),https://www.mayoclinic.org/diseases-conditions/benign-prostatic-hyperplasia/symptoms-causes/syc-20370087
"Berger's disease (See: Berger's disease, also known asIgA nephropathy (Berger's disease))",https://www.mayoclinic.org/diseases-conditions/iga-nephropathy/symptoms-causes/syc-20352268
Bicuspid aortic valve,https://www.mayoclinic.org/diseases-conditions/bicuspid-aortic-valve/cdc-20385577
"Bile duct cancer (See: Bile duct cancer, also known asCholangiocarcinoma (bile duct cancer))",https://www.mayoclinic.org/diseases-conditions/cholangiocarcinoma/symptoms-causes/syc-20352408
Bile reflux,https://www.mayoclinic.org/diseases-conditions/bile-reflux/symptoms-causes/syc-20370115
"Binge drinking (See: Binge drinking, also known asAlcohol poisoning)",https://www.mayoclinic.org/diseases-conditions/alcohol-poisoning/symptoms-causes/syc-20354386
Binge-eating disorder,https://www.mayoclinic.org/diseases-conditions/binge-eating-disorder/symptoms-causes/syc-20353627
Bipolar disorder,https://www.mayoclinic.org/diseases-conditions/bipolar-disorder/symptoms-causes/syc-20355955
Bird flu (avian influenza),https://www.mayoclinic.org/diseases-conditions/bird-flu/symptoms-causes/syc-20368455
Black hairy tongue,https://www.mayoclinic.org/diseases-conditions/black-hairy-tongue/symptoms-causes/syc-20356077
"Blackheads (See: Blackheads, also known asAcne)",https://www.mayoclinic.org/diseases-conditions/acne/symptoms-causes/syc-20368047
"Bladder calculi (See: Bladder calculi, also known asBladder stones)",https://www.mayoclinic.org/diseases-conditions/bladder-stones/symptoms-causes/syc-20354339
Bladder cancer,https://www.mayoclinic.org/diseases-conditions/bladder-cancer/symptoms-causes/syc-20356104
"Bladder control, loss of (See: Bladder control, loss of, also known asUrinary incontinence)",https://www.mayoclinic.org/diseases-conditions/urinary-incontinence/symptoms-causes/syc-20352808
Bladder exstrophy,https://www.mayoclinic.org/diseases-conditions/bladder-exstrophy/symptoms-causes/syc-20391299
"Bladder infection (See: Bladder infection, also known asCystitis)",https://www.mayoclinic.org/diseases-conditions/cystitis/symptoms-causes/syc-20371306
"Bladder inflammation (See: Bladder inflammation, also known asInterstitial cystitis)",https://www.mayoclinic.org/diseases-conditions/interstitial-cystitis/symptoms-causes/syc-20354357
"Bladder prolapse (See: Bladder prolapse, also known asAnterior prolapse (cystocele))",https://www.mayoclinic.org/diseases-conditions/cystocele/symptoms-causes/syc-20369452
Bladder stones,https://www.mayoclinic.org/diseases-conditions/bladder-stones/symptoms-causes/syc-20354339
Blastocystis hominis,https://www.mayoclinic.org/diseases-conditions/blastocystis-hominis-infection/symptoms-causes/syc-20351205
Blepharitis,https://www.mayoclinic.org/diseases-conditions/blepharitis/symptoms-causes/syc-20370141
Blocked tear duct,https://www.mayoclinic.org/diseases-conditions/blocked-tear-duct/symptoms-causes/syc-20351369
Blood in urine (hematuria),https://www.mayoclinic.org/diseases-conditions/blood-in-urine/symptoms-causes/syc-20353432
"Blood pressure, high (See: Blood pressure, high, also known asHigh blood pressure (hypertension))",https://www.mayoclinic.org/diseases-conditions/high-blood-pressure/symptoms-causes/syc-20373410
"Blood pressure, low (See: Blood pressure, low, also known asLow blood pressure (hypotension))",https://www.mayoclinic.org/diseases-conditions/low-blood-pressure/symptoms-causes/syc-20355465
"BMS (See: BMS, also known asBurning mouth syndrome)",https://www.mayoclinic.org/diseases-conditions/burning-mouth-syndrome/symptoms-causes/syc-20350911
Body dysmorphic disorder,https://www.mayoclinic.org/diseases-conditions/body-dysmorphic-disorder/symptoms-causes/syc-20353938
Body lice,https://www.mayoclinic.org/diseases-conditions/body-lice/symptoms-causes/syc-20350310
"Body odor and sweating (See: Body odor and sweating, also known asSweating and body odor)",https://www.mayoclinic.org/diseases-conditions/sweating-and-body-odor/symptoms-causes/syc-20353895
Boils and carbuncles,https://www.mayoclinic.org/diseases-conditions/boils-and-carbuncles/symptoms-causes/syc-20353770
Bone cancer,https://www.mayoclinic.org/diseases-conditions/bone-cancer/symptoms-causes/syc-20350217
"Bone infection (See: Bone infection, also known asOsteomyelitis)",https://www.mayoclinic.org/diseases-conditions/osteomyelitis/symptoms-causes/syc-20375913
Bone metastasis,https://www.mayoclinic.org/diseases-conditions/bone-metastasis/symptoms-causes/syc-20370191
Bone spurs,https://www.mayoclinic.org/diseases-conditions/bone-spurs/symptoms-causes/syc-20370212
Borderline personality disorder,https://www.mayoclinic.org/diseases-conditions/borderline-personality-disorder/symptoms-causes/syc-20370237
Botulism,https://www.mayoclinic.org/diseases-conditions/botulism/symptoms-causes/syc-20370262
"Bowel incontinence (See: Bowel incontinence, also known asFecal incontinence)",https://www.mayoclinic.org/diseases-conditions/fecal-incontinence/symptoms-causes/syc-20351397
"Bowel obstruction (See: Bowel obstruction, also known asIntestinal obstruction)",https://www.mayoclinic.org/diseases-conditions/intestinal-obstruction/symptoms-causes/syc-20351460
"BPH (See: BPH, also known asBenign prostatic hyperplasia (BPH))",https://www.mayoclinic.org/diseases-conditions/benign-prostatic-hyperplasia/symptoms-causes/syc-20370087
Brachial plexus injury,https://www.mayoclinic.org/diseases-conditions/brachial-plexus-injury/symptoms-causes/syc-20350235
Bradycardia,https://www.mayoclinic.org/diseases-conditions/bradycardia/symptoms-causes/syc-20355474
"Bradycardia-tachycardia syndrome (See: Bradycardia-tachycardia syndrome, also known asSick sinus syndrome)",https://www.mayoclinic.org/diseases-conditions/sick-sinus-syndrome/symptoms-causes/syc-20377554
Brain aneurysm,https://www.mayoclinic.org/diseases-conditions/brain-aneurysm/symptoms-causes/syc-20361483
"Brain arteriovenous malformation (See: Brain arteriovenous malformation, also known asBrain AVM)",https://www.mayoclinic.org/diseases-conditions/brain-avm/symptoms-causes/syc-20350260
"Brain attack (See: Brain attack, also known asStroke)",https://www.mayoclinic.org/diseases-conditions/stroke/symptoms-causes/syc-20350113
Brain AVM,https://www.mayoclinic.org/diseases-conditions/brain-avm/symptoms-causes/syc-20350260
Brain metastases,https://www.mayoclinic.org/diseases-conditions/brain-metastases/symptoms-causes/syc-20350136
Brain tumor,https://www.mayoclinic.org/diseases-conditions/brain-tumor/symptoms-causes/syc-20350084
"Brain tumor, child (See: Brain tumor, child, also known asPediatric brain tumors)",https://www.mayoclinic.org/diseases-conditions/pediatric-brain-tumor/symptoms-causes/syc-20361694
Breast cancer,https://www.mayoclinic.org/diseases-conditions/breast-cancer/symptoms-causes/syc-20352470
"Breast cancer, inflammatory (See: Breast cancer, inflammatory, also known asInflammatory breast cancer)",https://www.mayoclinic.org/diseases-conditions/inflammatory-breast-cancer/symptoms-causes/syc-20355413
"Breast cancer, male (See: Breast cancer, male, also known asMale breast cancer)",https://www.mayoclinic.org/diseases-conditions/male-breast-cancer/symptoms-causes/syc-20374740
Breast cysts,https://www.mayoclinic.org/diseases-conditions/breast-cysts/symptoms-causes/syc-20370284
"Breast infection (See: Breast infection, also known asMastitis)",https://www.mayoclinic.org/diseases-conditions/mastitis/symptoms-causes/syc-20374829
Breast pain,https://www.mayoclinic.org/diseases-conditions/breast-pain/symptoms-causes/syc-20350423
Broken ankle,https://www.mayoclinic.org/diseases-conditions/broken-ankle/symptoms-causes/syc-20450025
Broken arm,https://www.mayoclinic.org/diseases-conditions/broken-arm/symptoms-causes/syc-20353260
"Broken blood vessel in eye (See: Broken blood vessel in eye, also known asSubconjunctival hemorrhage (broken blood vessel in eye))",https://www.mayoclinic.org/diseases-conditions/subconjunctival-hemorrhage/symptoms-causes/syc-20353826
Broken collarbone,https://www.mayoclinic.org/diseases-conditions/broken-collarbone/symptoms-causes/syc-20370311
Broken foot,https://www.mayoclinic.org/diseases-conditions/broken-foot/symptoms-causes/syc-20355492
Broken hand,https://www.mayoclinic.org/diseases-conditions/broken-hand/symptoms-causes/syc-20450240
Broken heart syndrome,https://www.mayoclinic.org/diseases-conditions/broken-heart-syndrome/symptoms-causes/syc-20354617
"Broken hip (See: Broken hip, also known asHip fracture)",https://www.mayoclinic.org/diseases-conditions/hip-fracture/symptoms-causes/syc-20373468
Broken leg,https://www.mayoclinic.org/diseases-conditions/broken-leg/symptoms-causes/syc-20370412
Broken nose,https://www.mayoclinic.org/diseases-conditions/broken-nose/symptoms-causes/syc-20370439
Broken ribs,https://www.mayoclinic.org/diseases-conditions/broken-ribs/symptoms-causes/syc-20350763
Broken toe,https://www.mayoclinic.org/diseases-conditions/broken-toe/symptoms-causes/syc-20370463
Broken wrist,https://www.mayoclinic.org/diseases-conditions/broken-wrist/symptoms-causes/syc-20353169
Bronchiolitis,https://www.mayoclinic.org/diseases-conditions/bronchiolitis/symptoms-causes/syc-20351565
Bronchitis,https://www.mayoclinic.org/diseases-conditions/bronchitis/symptoms-causes/syc-20355566
